Time,Epoch,Step,Loss
2022-06-14 20:29:22,11,134,0.607984
2022-06-14 20:29:22,11,135,0.483265
2022-06-14 20:29:23,11,136,0.721213
2022-06-14 20:29:29,11,137,0.542730
2022-06-14 20:29:30,11,138,0.563037
2022-06-14 20:29:30,11,139,0.620858
2022-06-14 20:29:31,11,140,1.023839
2022-06-14 20:29:31,11,141,0.508971
2022-06-14 20:29:32,11,142,0.811906
2022-06-14 20:29:38,11,143,0.730664
2022-06-14 20:29:39,12,144,0.650617
2022-06-14 20:29:40,12,145,0.713109
2022-06-14 20:29:40,12,146,0.671241
2022-06-14 20:29:41,12,147,0.551680
2022-06-14 20:29:41,12,148,0.933918
2022-06-14 20:29:42,12,149,0.745230
2022-06-14 20:29:42,12,150,0.579438
2022-06-14 20:29:43,12,151,0.631586
2022-06-14 20:29:43,12,152,0.929567
2022-06-14 20:29:44,12,153,0.759014
2022-06-14 20:29:45,12,154,0.725495
2022-06-14 20:29:45,12,155,0.561412
2022-06-14 20:29:46,13,156,0.626768
2022-06-14 20:29:46,13,157,0.586587
2022-06-14 20:29:47,13,158,0.599214
2022-06-14 20:29:47,13,159,0.649199
2022-06-14 20:29:48,13,160,0.670885
2022-06-14 20:29:49,13,161,0.823479
2022-06-14 20:29:49,13,162,0.700688
2022-06-14 20:29:50,13,163,0.769680
2022-06-14 20:29:50,13,164,0.786140
2022-06-14 20:29:51,13,165,0.640767
2022-06-14 20:29:51,13,166,1.025615
2022-06-14 20:29:52,13,167,0.534372
2022-06-14 20:29:53,14,168,0.653569
2022-06-14 20:29:53,14,169,0.521443
2022-06-14 20:29:54,14,170,0.815345
2022-06-14 20:29:54,14,171,0.797491
2022-06-14 20:29:55,14,172,0.522547
2022-06-14 20:29:56,14,173,0.607627
2022-06-14 20:29:56,14,174,0.452780
2022-06-14 20:29:57,14,175,0.716238
2022-06-14 20:29:57,14,176,0.722118
2022-06-14 20:29:58,14,177,0.495846
2022-06-14 20:29:58,14,178,0.581977
2022-06-14 20:29:59,14,179,0.749775
2022-06-14 20:30:00,15,180,0.472685
2022-06-14 20:30:00,15,181,0.511064
2022-06-14 20:30:01,15,182,0.691504
2022-06-14 20:30:01,15,183,0.590695
2022-06-14 20:30:02,15,184,0.738226
2022-06-14 20:30:03,15,185,0.577169
2022-06-14 20:30:03,15,186,0.491354
2022-06-14 20:30:04,15,187,0.588573
2022-06-14 20:30:04,15,188,0.652397
2022-06-14 20:30:05,15,189,0.483799
2022-06-14 20:30:06,15,190,0.464295
2022-06-14 20:30:06,15,191,0.565422
2022-06-14 20:30:07,16,192,0.482782
2022-06-14 20:30:07,16,193,0.359078
2022-06-14 20:30:08,16,194,0.572253
2022-06-14 20:30:09,16,195,0.548839
2022-06-14 20:30:15,16,196,0.470483
2022-06-14 20:30:16,16,197,0.582367
2022-06-14 20:30:17,16,198,0.426358
2022-06-14 20:30:17,16,199,0.389408
2022-06-14 20:30:18,16,200,0.690935
2022-06-14 20:30:18,16,201,0.441651
2022-06-14 20:30:19,16,202,0.375456
2022-06-14 20:30:19,16,203,0.610989
2022-06-14 20:30:20,17,204,0.331124
2022-06-14 20:30:21,17,205,0.439183
2022-06-14 20:30:21,17,206,0.332900
2022-06-14 20:30:22,17,207,0.371935
2022-06-14 20:30:22,17,208,0.364439
2022-06-14 20:30:23,17,209,0.442349
2022-06-14 20:30:23,17,210,0.585798
2022-06-14 20:30:24,17,211,0.650527
2022-06-14 20:30:25,17,212,0.451284
2022-06-14 20:30:25,17,213,0.612305
2022-06-14 20:30:26,17,214,0.515385
2022-06-14 20:30:26,17,215,0.627592
2022-06-14 20:30:27,18,216,0.368882
2022-06-14 20:30:28,18,217,0.331160
2022-06-14 20:30:28,18,218,0.541027
2022-06-14 20:30:29,18,219,0.324523
2022-06-14 20:30:29,18,220,0.494066
2022-06-14 20:30:30,18,221,0.688178
2022-06-14 20:30:36,18,222,0.445525
2022-06-14 20:30:37,18,223,0.411115
2022-06-14 20:30:38,18,224,0.338467
2022-06-14 20:30:38,18,225,0.649559
2022-06-14 20:30:39,18,226,0.360949
2022-06-14 20:30:39,18,227,0.462513
2022-06-14 20:30:40,19,228,0.427689
2022-06-14 20:30:40,19,229,0.392936
2022-06-14 20:30:41,19,230,0.272962
2022-06-14 20:30:48,19,231,0.237057
2022-06-14 20:30:48,19,232,0.401170
2022-06-14 20:30:49,19,233,0.502951
2022-06-14 20:30:55,19,234,0.557414
2022-06-14 20:31:01,19,235,0.295803
2022-06-14 20:31:02,19,236,0.419652
2022-06-14 20:31:02,19,237,0.341965
2022-06-14 20:31:03,19,238,0.242286
2022-06-14 20:31:03,19,239,0.380811
2022-06-14 20:31:04,20,240,0.639699
2022-06-14 20:31:05,20,241,0.309032
2022-06-14 20:31:05,20,242,0.235518
2022-06-14 20:31:06,20,243,0.246724
2022-06-14 20:31:06,20,244,0.258530
2022-06-14 20:31:07,20,245,0.388477
2022-06-14 20:31:07,20,246,0.216195
2022-06-14 20:31:08,20,247,0.599723
2022-06-14 20:31:15,20,248,0.386101
2022-06-14 20:31:16,20,249,0.299521
2022-06-14 20:31:16,20,250,0.239952
2022-06-14 20:31:17,20,251,0.435780
2022-06-14 20:31:17,21,252,0.305064
2022-06-14 20:31:18,21,253,0.275466
2022-06-14 20:31:18,21,254,0.471230
2022-06-14 20:31:19,21,255,0.271696
2022-06-14 20:31:19,21,256,0.307563
2022-06-14 20:31:20,21,257,0.239276
2022-06-14 20:31:21,21,258,0.234941
2022-06-14 20:31:21,21,259,0.442283
2022-06-14 20:31:22,21,260,0.311211
2022-06-14 20:31:22,21,261,0.354045
2022-06-14 20:31:23,21,262,0.326220
2022-06-14 20:31:23,21,263,0.125370
2022-06-14 20:31:24,22,264,0.402974
2022-06-14 20:31:25,22,265,0.334664
2022-06-14 20:31:25,22,266,0.327861
2022-06-14 20:31:26,22,267,0.163488
2022-06-14 20:31:27,22,268,0.169928
2022-06-14 20:31:27,22,269,0.259581
2022-06-14 20:31:28,22,270,0.343753
2022-06-14 20:31:28,22,271,0.237943
2022-06-14 20:31:29,22,272,0.430727
2022-06-14 20:31:30,22,273,0.283026
2022-06-14 20:31:30,22,274,0.278234
2022-06-14 20:31:31,22,275,0.362203
2022-06-14 20:31:32,23,276,0.533938
2022-06-14 20:31:32,23,277,0.152284
2022-06-14 20:31:33,23,278,0.324930
2022-06-14 20:31:40,23,279,0.296057
2022-06-14 20:31:40,23,280,0.264896
2022-06-14 20:31:41,23,281,0.231581
2022-06-14 20:31:41,23,282,0.374160
2022-06-14 20:31:42,23,283,0.203578
2022-06-14 20:31:42,23,284,0.215238
2022-06-14 20:31:43,23,285,0.219181
2022-06-14 20:31:43,23,286,0.172089
2022-06-14 20:31:44,23,287,0.145445
2022-06-14 20:31:45,24,288,0.092721
2022-06-14 20:31:45,24,289,0.252355
2022-06-14 20:31:46,24,290,0.164995
2022-06-14 20:31:46,24,291,0.250372
2022-06-14 20:31:47,24,292,0.220247
2022-06-14 20:31:47,24,293,0.190674
2022-06-14 20:31:48,24,294,0.217898
2022-06-14 20:31:48,24,295,0.185401
2022-06-14 20:31:49,24,296,0.196278
2022-06-14 20:31:50,24,297,0.301609
2022-06-14 20:31:50,24,298,0.618520
2022-06-14 20:31:51,24,299,0.205625
2022-06-14 20:31:52,25,300,0.132792
2022-06-14 20:31:52,25,301,0.331334
2022-06-14 20:31:53,25,302,0.213433
2022-06-14 20:31:53,25,303,0.355613
2022-06-14 20:31:54,25,304,0.157256
2022-06-14 20:31:54,25,305,0.192546
2022-06-14 20:31:55,25,306,0.112581
2022-06-14 20:31:56,25,307,0.162357
2022-06-14 20:31:56,25,308,0.196358
2022-06-14 20:31:57,25,309,0.122976
2022-06-14 20:31:57,25,310,0.186736
2022-06-14 20:31:58,25,311,0.105597
2022-06-14 20:31:59,26,312,0.106235
2022-06-14 20:31:59,26,313,0.125316
2022-06-14 20:32:00,26,314,0.295608
2022-06-14 20:32:00,26,315,0.130734
2022-06-14 20:32:01,26,316,0.131228
2022-06-14 20:32:02,26,317,0.085742
2022-06-14 20:32:02,26,318,0.104702
2022-06-14 20:32:03,26,319,0.190270
2022-06-14 20:32:03,26,320,0.186490
2022-06-14 20:32:04,26,321,0.180682
2022-06-14 20:32:04,26,322,0.078498
2022-06-14 20:32:05,26,323,0.179249
2022-06-14 20:32:06,27,324,0.085938
2022-06-14 20:32:06,27,325,0.228853
2022-06-14 20:32:07,27,326,0.141641
2022-06-14 20:32:07,27,327,0.092578
2022-06-14 20:32:08,27,328,0.115028
2022-06-14 20:32:09,27,329,0.099780
2022-06-14 20:32:09,27,330,0.293902
2022-06-14 20:32:10,27,331,0.174581
2022-06-14 20:32:10,27,332,0.108982
2022-06-14 20:32:11,27,333,0.149672
2022-06-14 20:32:11,27,334,0.083311
2022-06-14 20:32:12,27,335,0.196840
2022-06-14 20:32:13,28,336,0.090898
2022-06-14 20:32:13,28,337,0.204926
2022-06-14 20:32:14,28,338,0.215576
2022-06-14 20:32:14,28,339,0.121619
2022-06-14 20:32:15,28,340,0.088849
2022-06-14 20:32:15,28,341,0.119191
2022-06-14 20:32:16,28,342,0.051612
2022-06-14 20:32:16,28,343,0.181137
2022-06-14 20:32:17,28,344,0.196781
2022-06-14 20:32:17,28,345,0.116248
2022-06-14 20:32:18,28,346,0.196982
2022-06-14 20:32:19,28,347,0.092100
2022-06-14 20:32:19,29,348,0.142710
2022-06-14 20:32:20,29,349,0.085143
2022-06-14 20:32:20,29,350,0.062534
2022-06-14 20:32:21,29,351,0.118030
2022-06-14 20:32:21,29,352,0.097416
2022-06-14 20:32:22,29,353,0.108589
2022-06-14 20:32:22,29,354,0.115838
2022-06-14 20:32:23,29,355,0.094312
2022-06-14 20:32:24,29,356,0.074486
2022-06-14 20:32:24,29,357,0.192642
2022-06-14 20:32:25,29,358,0.112326
2022-06-14 20:32:25,29,359,0.137680
2022-06-14 20:32:26,30,360,0.125691
2022-06-14 20:32:26,30,361,0.051438
2022-06-14 20:32:27,30,362,0.106806
2022-06-14 20:32:27,30,363,0.094837
2022-06-14 20:32:28,30,364,0.137358
2022-06-14 20:32:28,30,365,0.088570
2022-06-14 20:32:29,30,366,0.079315
2022-06-14 20:32:30,30,367,0.049995
2022-06-14 20:32:30,30,368,0.157370
2022-06-14 20:32:31,30,369,0.082249
2022-06-14 20:32:31,30,370,0.133776
2022-06-14 20:32:32,30,371,0.078333
2022-06-14 20:32:32,31,372,0.091423
2022-06-14 20:32:33,31,373,0.159688
2022-06-14 20:32:33,31,374,0.153462
2022-06-14 20:32:34,31,375,0.078692
2022-06-14 20:32:35,31,376,0.102512
2022-06-14 20:32:35,31,377,0.043730
2022-06-14 20:32:36,31,378,0.037600
2022-06-14 20:32:36,31,379,0.120585
2022-06-14 20:32:37,31,380,0.057428
2022-06-14 20:32:37,31,381,0.069458
2022-06-14 20:32:38,31,382,0.061740
2022-06-14 20:32:38,31,383,0.056649
2022-06-14 20:32:39,32,384,0.077028
2022-06-14 20:32:39,32,385,0.072391
2022-06-14 20:32:40,32,386,0.074046
2022-06-14 20:32:41,32,387,0.087714
2022-06-14 20:32:41,32,388,0.083369
2022-06-14 20:32:42,32,389,0.102742
2022-06-14 20:32:42,32,390,0.061026
2022-06-14 20:32:43,32,391,0.076930
2022-06-14 20:32:50,32,392,0.053927
2022-06-14 20:32:51,32,393,0.080397
2022-06-14 20:32:51,32,394,0.119896
2022-06-14 20:32:52,32,395,0.132749
2022-06-14 20:32:53,33,396,0.056750
2022-06-14 20:32:53,33,397,0.038583
2022-06-14 20:32:54,33,398,0.110747
2022-06-14 20:32:54,33,399,0.146270
2022-06-14 20:32:55,33,400,0.111082
2022-06-14 20:32:55,33,401,0.064215
2022-06-14 20:32:56,33,402,0.077656
2022-06-14 20:32:56,33,403,0.048953
2022-06-14 20:32:57,33,404,0.105396
2022-06-14 20:32:57,33,405,0.097034
2022-06-14 20:32:58,33,406,0.075241
2022-06-14 20:32:59,33,407,0.032104
2022-06-14 20:32:59,34,408,0.052576
2022-06-14 20:33:00,34,409,0.123542
2022-06-14 20:33:01,34,410,0.050381
2022-06-14 20:33:01,34,411,0.138687
2022-06-14 20:33:02,34,412,0.082916
2022-06-14 20:33:02,34,413,0.047233
2022-06-14 20:33:03,34,414,0.081915
2022-06-14 20:33:03,34,415,0.086472
2022-06-14 20:33:04,34,416,0.051240
2022-06-14 20:33:05,34,417,0.052269
2022-06-14 20:33:05,34,418,0.057970
2022-06-14 20:33:06,34,419,0.093394
2022-06-14 20:33:06,35,420,0.070288
2022-06-14 20:33:07,35,421,0.088430
2022-06-14 20:33:08,35,422,0.033067
2022-06-14 20:33:08,35,423,0.085722
2022-06-14 20:33:09,35,424,0.071996
2022-06-14 20:33:09,35,425,0.093688
2022-06-14 20:33:10,35,426,0.059418
2022-06-14 20:33:11,35,427,0.111245
2022-06-14 20:33:11,35,428,0.110936
2022-06-14 20:33:12,35,429,0.049965
2022-06-14 20:33:12,35,430,0.038129
2022-06-14 20:33:13,35,431,0.083791
2022-06-14 20:33:14,36,432,0.026500
2022-06-14 20:33:14,36,433,0.039508
2022-06-14 20:33:15,36,434,0.062108
2022-06-14 20:33:15,36,435,0.049859
2022-06-14 20:33:16,36,436,0.016943
2022-06-14 20:33:16,36,437,0.087379
2022-06-14 20:33:17,36,438,0.038546
2022-06-14 20:33:18,36,439,0.044676
2022-06-14 20:33:18,36,440,0.066186
2022-06-14 20:33:19,36,441,0.088739
2022-06-14 20:33:19,36,442,0.157493
2022-06-14 20:33:20,36,443,0.045229
2022-06-14 20:33:21,37,444,0.025312
2022-06-14 20:33:21,37,445,0.070562
2022-06-14 20:33:22,37,446,0.121666
2022-06-14 20:33:22,37,447,0.094866
2022-06-14 20:33:23,37,448,0.054855
2022-06-14 20:33:23,37,449,0.049565
2022-06-14 20:33:24,37,450,0.037299
2022-06-14 20:33:24,37,451,0.042780
2022-06-14 20:33:25,37,452,0.035952
2022-06-14 20:33:25,37,453,0.056296
2022-06-14 20:33:26,37,454,0.191087
2022-06-14 20:33:26,37,455,0.066305
2022-06-14 20:33:27,38,456,0.039975
2022-06-14 20:33:28,38,457,0.026853
2022-06-14 20:33:28,38,458,0.074879
2022-06-14 20:33:29,38,459,0.049612
2022-06-14 20:33:29,38,460,0.036627
2022-06-14 20:33:30,38,461,0.023004
2022-06-14 20:33:30,38,462,0.032754
2022-06-14 20:33:31,38,463,0.075692
2022-06-14 20:33:31,38,464,0.029562
2022-06-14 20:33:32,38,465,0.122388
2022-06-14 20:33:33,38,466,0.165516
2022-06-14 20:33:33,38,467,0.031492
2022-06-14 20:33:34,39,468,0.058343
2022-06-14 20:33:34,39,469,0.017515
2022-06-14 20:33:35,39,470,0.048875
2022-06-14 20:33:35,39,471,0.040582
2022-06-14 20:33:36,39,472,0.121387
2022-06-14 20:33:36,39,473,0.123407
2022-06-14 20:33:37,39,474,0.069215
2022-06-14 20:33:38,39,475,0.042372
2022-06-14 20:33:38,39,476,0.053925
2022-06-14 20:33:39,39,477,0.049024
2022-06-14 20:33:39,39,478,0.107553
2022-06-14 20:33:40,39,479,0.077603
2022-06-14 20:33:40,40,480,0.247124
2022-06-14 20:33:41,40,481,0.107189
2022-06-14 20:33:41,40,482,0.043037
2022-06-14 20:33:47,40,483,0.022884
2022-06-14 20:33:48,40,484,0.095782
2022-06-14 20:33:54,40,485,0.115337
2022-06-14 20:33:55,40,486,0.019924
2022-06-14 20:33:55,40,487,0.068414
2022-06-14 20:33:56,40,488,0.019220
2022-06-14 20:33:56,40,489,0.023706
2022-06-14 20:34:03,40,490,0.027949
2022-06-14 20:34:09,40,491,0.097982
2022-06-14 20:34:10,41,492,0.020397
2022-06-14 20:34:16,41,493,0.068658
2022-06-14 20:34:17,41,494,0.014576
2022-06-14 20:34:17,41,495,0.043662
2022-06-14 20:34:18,41,496,0.075112
2022-06-14 20:34:18,41,497,0.048346
2022-06-14 20:34:19,41,498,0.032402
2022-06-14 20:34:20,41,499,0.021159
2022-06-14 20:34:20,41,500,0.063656
2022-06-14 20:34:21,41,501,0.025952
2022-06-14 20:34:21,41,502,0.015693
2022-06-14 20:34:22,41,503,0.138066
2022-06-14 20:34:22,42,504,0.171282
2022-06-14 20:34:23,42,505,0.036984
2022-06-14 20:34:24,42,506,0.077836
2022-06-14 20:34:24,42,507,0.029602
2022-06-14 20:34:25,42,508,0.021104
2022-06-14 20:34:25,42,509,0.017906
2022-06-14 20:34:26,42,510,0.022501
2022-06-14 20:34:26,42,511,0.034174
2022-06-14 20:34:27,42,512,0.035398
2022-06-14 20:34:28,42,513,0.051015
2022-06-14 20:34:28,42,514,0.016335
2022-06-14 20:34:29,42,515,0.049774
2022-06-14 20:34:29,43,516,0.016612
2022-06-14 20:34:30,43,517,0.153507
2022-06-14 20:34:31,43,518,0.065179
2022-06-14 20:34:31,43,519,0.027683
2022-06-14 20:34:32,43,520,0.092077
2022-06-14 20:34:32,43,521,0.102113
2022-06-14 20:34:33,43,522,0.033632
2022-06-14 20:34:34,43,523,0.029909
2022-06-14 20:34:34,43,524,0.037125
2022-06-14 20:34:35,43,525,0.028436
2022-06-14 20:34:35,43,526,0.030464
2022-06-14 20:34:36,43,527,0.032246
2022-06-14 20:34:37,44,528,0.079519
2022-06-14 20:34:37,44,529,0.100653
2022-06-14 20:34:38,44,530,0.033105
2022-06-14 20:34:38,44,531,0.045484
2022-06-14 20:34:39,44,532,0.016284
2022-06-14 20:34:40,44,533,0.012187
2022-06-14 20:34:40,44,534,0.032913
2022-06-14 20:34:41,44,535,0.012628
2022-06-14 20:34:41,44,536,0.213715
2022-06-14 20:34:42,44,537,0.028227
2022-06-14 20:34:42,44,538,0.048801
2022-06-14 20:34:43,44,539,0.023521
2022-06-14 20:34:44,45,540,0.075786
2022-06-14 20:34:44,45,541,0.032342
2022-06-14 20:34:45,45,542,0.024628
2022-06-14 20:34:45,45,543,0.019914
2022-06-14 20:34:46,45,544,0.060025
2022-06-14 20:34:46,45,545,0.028547
2022-06-14 20:34:47,45,546,0.222238
2022-06-14 20:34:48,45,547,0.059789
2022-06-14 20:34:48,45,548,0.038804
2022-06-14 20:34:49,45,549,0.038472
2022-06-14 20:34:49,45,550,0.020068
2022-06-14 20:34:50,45,551,0.025326
2022-06-14 20:34:50,46,552,0.062159
2022-06-14 20:34:51,46,553,0.032968
2022-06-14 20:34:52,46,554,0.076559
2022-06-14 20:34:52,46,555,0.025131
2022-06-14 20:34:53,46,556,0.013449
2022-06-14 20:34:53,46,557,0.026212
2022-06-14 20:34:54,46,558,0.024960
2022-06-14 20:34:54,46,559,0.165053
2022-06-14 20:34:55,46,560,0.046408
2022-06-14 20:34:55,46,561,0.108135
2022-06-14 20:34:56,46,562,0.017244
2022-06-14 20:34:56,46,563,0.037542
2022-06-14 20:34:57,47,564,0.029043
2022-06-14 20:34:58,47,565,0.034099
2022-06-14 20:34:58,47,566,0.080376
2022-06-14 20:34:59,47,567,0.042614
2022-06-14 20:34:59,47,568,0.045914
2022-06-14 20:35:00,47,569,0.026798
2022-06-14 20:35:00,47,570,0.012401
2022-06-14 20:35:01,47,571,0.048706
2022-06-14 20:35:01,47,572,0.024243
2022-06-14 20:35:02,47,573,0.017807
2022-06-14 20:35:02,47,574,0.052342
2022-06-14 20:35:03,47,575,0.197483
2022-06-14 20:35:04,48,576,0.079967
2022-06-14 20:35:04,48,577,0.017751
2022-06-14 20:35:05,48,578,0.016312
2022-06-14 20:35:05,48,579,0.016506
2022-06-14 20:35:06,48,580,0.025188
2022-06-14 20:35:12,48,581,0.045461
2022-06-14 20:35:13,48,582,0.016844
2022-06-14 20:35:13,48,583,0.147495
2022-06-14 20:35:14,48,584,0.016191
2022-06-14 20:35:15,48,585,0.032846
2022-06-14 20:35:15,48,586,0.065122
2022-06-14 20:35:16,48,587,0.101875
2022-06-14 20:35:16,49,588,0.025780
2022-06-14 20:35:17,49,589,0.020362
2022-06-14 20:35:17,49,590,0.080875
2022-06-14 20:35:18,49,591,0.069321
2022-06-14 20:35:19,49,592,0.026145
2022-06-14 20:35:19,49,593,0.056778
2022-06-14 20:35:20,49,594,0.022927
2022-06-14 20:35:20,49,595,0.067653
2022-06-14 20:35:21,49,596,0.028125
2022-06-14 20:35:21,49,597,0.035226
2022-06-14 20:35:22,49,598,0.012193
2022-06-14 20:35:23,49,599,0.030419
2022-06-14 20:35:23,50,600,0.026095
2022-06-14 20:35:24,50,601,0.027968
2022-06-14 20:35:24,50,602,0.066416
2022-06-14 20:35:25,50,603,0.185327
2022-06-14 20:35:26,50,604,0.026548
2022-06-14 20:35:26,50,605,0.031379
2022-06-14 20:35:27,50,606,0.005393
2022-06-14 20:35:27,50,607,0.023128
2022-06-14 20:35:28,50,608,0.038904
2022-06-14 20:35:28,50,609,0.168501
2022-06-14 20:35:29,50,610,0.068806
2022-06-14 20:35:30,50,611,0.009415
2022-06-14 20:35:30,51,612,0.015119
2022-06-14 20:35:31,51,613,0.026380
2022-06-14 20:35:31,51,614,0.197574
2022-06-14 20:35:32,51,615,0.077892
2022-06-14 20:35:33,51,616,0.024342
2022-06-14 20:35:33,51,617,0.097063
2022-06-14 20:35:34,51,618,0.026760
2022-06-14 20:35:34,51,619,0.053084
2022-06-14 20:35:35,51,620,0.046233
2022-06-14 20:35:36,51,621,0.059685
2022-06-14 20:35:36,51,622,0.022548
2022-06-14 20:35:37,51,623,0.156699
2022-06-14 20:35:38,52,624,0.024052
2022-06-14 20:35:38,52,625,0.022731
2022-06-14 20:35:39,52,626,0.012421
2022-06-14 20:35:39,52,627,0.047051
2022-06-14 20:35:40,52,628,0.051383
2022-06-14 20:35:40,52,629,0.102844
2022-06-14 20:35:41,52,630,0.047411
2022-06-14 20:35:42,52,631,0.047816
2022-06-14 20:35:42,52,632,0.014186
2022-06-14 20:35:43,52,633,0.111603
2022-06-14 20:35:43,52,634,0.008518
